ocid,id,language,publisher/name,date,tender/id,tender/localProcurementCategory,tender/procurementMethodDetails,tender/procurementMethod,tag,initiationType,buyer/id,buyer/name
ocds-lcuori-5933,ocds-lcuori-5933/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-08T17:32:05-06:00,5933,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-DznPKL-QrN6r0,DIRECCION HOSPITAL DR. ENRIQUE AGUILAR CERRATO
ocds-lcuori-5937,ocds-lcuori-5937/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-09T11:05:48-06:00,5937,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5932,ocds-lcuori-5932/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-08T16:55:28-06:00,5932,goodsOrServices,Convenio Marco,open,contract,tender,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-5934,ocds-lcuori-5934/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-08T17:44:58-06:00,5934,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-DznPKL-QrN6r0,DIRECCION HOSPITAL DR. ENRIQUE AGUILAR CERRATO
ocds-lcuori-5941,ocds-lcuori-5941/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-09T14:13:40-06:00,5941,goodsOrServices,Convenio Marco,open,contract,tender,7zvqGr-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5943,ocds-lcuori-5943/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-09T15:05:00-06:00,5943,goodsOrServices,Convenio Marco,open,contract,tender,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5944,ocds-lcuori-5944/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-09T15:10:05-06:00,5944,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5945,ocds-lcuori-5945/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-09T15:13:36-06:00,5945,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5947,ocds-lcuori-5947/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-09T16:01:14-06:00,5947,goodsOrServices,Convenio Marco,open,contract,tender,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5951,ocds-lcuori-5951/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T11:22:34-06:00,5951,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5952,ocds-lcuori-5952/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T11:25:08-06:00,5952,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5953,ocds-lcuori-5953/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T11:28:36-06:00,5953,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5950,ocds-lcuori-5950/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T11:18:56-06:00,5950,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5963,ocds-lcuori-5963/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T14:34:28-06:00,5963,goodsOrServices,Convenio Marco,open,contract,tender,VyMDzX-byP1K8-7rEMr2,SERVICIOS ADMINISTRATIVOS
ocds-lcuori-5964,ocds-lcuori-5964/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T14:37:39-06:00,5964,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5955,ocds-lcuori-5955/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T11:42:33-06:00,5955,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-NzBWyw-lzlXz1,MODERNIZACION DEL SECTOR FORESTAL -MOSEF
ocds-lcuori-5956,ocds-lcuori-5956/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T11:54:55-06:00,5956,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-NzBWyw-lzlXz1,MODERNIZACION DEL SECTOR FORESTAL -MOSEF
ocds-lcuori-5957,ocds-lcuori-5957/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T12:00:39-06:00,5957,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-NzBWyw-lzlXz1,MODERNIZACION DEL SECTOR FORESTAL -MOSEF
ocds-lcuori-5958,ocds-lcuori-5958/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T12:06:22-06:00,5958,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-NzBWyw-lzlXz1,MODERNIZACION DEL SECTOR FORESTAL -MOSEF
ocds-lcuori-5959,ocds-lcuori-5959/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T13:43:57-06:00,5959,goodsOrServices,Convenio Marco,open,contract,tender,VyMDzX-byP1K8-7rEMr2,SERVICIOS ADMINISTRATIVOS
ocds-lcuori-5961,ocds-lcuori-5961/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T14:14:55-06:00,5961,goodsOrServices,Convenio Marco,open,contract,tender,VyMDzX-byP1K8-7rEMr2,SERVICIOS ADMINISTRATIVOS
ocds-lcuori-5962,ocds-lcuori-5962/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T14:28:02-06:00,5962,goodsOrServices,Convenio Marco,open,contract,tender,ZK59Kp-byP1K8-byP1K8,CONVIVIENDA
ocds-lcuori-5967,ocds-lcuori-5967/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T14:41:52-06:00,5967,goodsOrServices,Convenio Marco,open,contract,tender,VyMDzX-byP1K8-7rEMr2,SERVICIOS ADMINISTRATIVOS
ocds-lcuori-6067,ocds-lcuori-6067/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-22T09:52:15-06:00,6067,goodsOrServices,Convenio Marco,open,contract,tender,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5966,ocds-lcuori-5966/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T14:41:00-06:00,5966,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5968,ocds-lcuori-5968/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T14:50:18-06:00,5968,goodsOrServices,Convenio Marco,open,contract,tender,VyMDzX-byP1K8-7rEMr2,SERVICIOS ADMINISTRATIVOS
ocds-lcuori-5969,ocds-lcuori-5969/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T14:55:31-06:00,5969,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5970,ocds-lcuori-5970/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T15:00:56-06:00,5970,goodsOrServices,Convenio Marco,open,contract,tender,xK3GbK-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5972,ocds-lcuori-5972/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T16:27:53-06:00,5972,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-VyMDzX-VzaYzq,DIRECCION DEPARTAMENTAL DE ISLAS DE LA BAHIA
ocds-lcuori-5973,ocds-lcuori-5973/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T16:30:52-06:00,5973,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-VyMDzX-VzaYzq,DIRECCION DEPARTAMENTAL DE ISLAS DE LA BAHIA
ocds-lcuori-5974,ocds-lcuori-5974/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-10T16:42:11-06:00,5974,goodsOrServices,Convenio Marco,open,contract,tender,lzlBXK-VyMDzX-VzaYzq,DIRECCION DEPARTAMENTAL DE ISLAS DE LA BAHIA
ocds-lcuori-5976,ocds-lcuori-5976/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-13T09:13:21-06:00,5976,goodsOrServices,Convenio Marco,open,contract,tender,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5978,ocds-lcuori-5978/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-13T09:26:00-06:00,5978,goodsOrServices,Convenio Marco,open,contract,tender,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5979,ocds-lcuori-5979/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-13T09:29:35-06:00,5979,goodsOrServices,Convenio Marco,open,contract,tender,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5980,ocds-lcuori-5980/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-13T09:32:29-06:00,5980,goodsOrServices,Convenio Marco,open,contract,tender,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5985,ocds-lcuori-5985/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-13T11:22:40-06:00,5985,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-NzBWyw,UNIDADES TECNICAS
ocds-lcuori-6008,ocds-lcuori-6008/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T12:06:01-06:00,6008,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-5982,ocds-lcuori-5982/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-13T09:35:39-06:00,5982,goodsOrServices,Convenio Marco,open,contract,tender,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5983,ocds-lcuori-5983/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-13T10:27:11-06:00,5983,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-5990,ocds-lcuori-5990/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-13T13:27:22-06:00,5990,goodsOrServices,Convenio Marco,open,contract,tender,wrL8Jr-byP1K8-NzBWyw,DIVISION ADMINISTRATIVA
ocds-lcuori-5991,ocds-lcuori-5991/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-13T14:58:01-06:00,5991,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-5992,ocds-lcuori-5992/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-14T09:17:03-06:00,5992,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-6076,ocds-lcuori-6076/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-22T14:11:43-06:00,6076,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5994,ocds-lcuori-5994/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-14T10:44:23-06:00,5994,goodsOrServices,Convenio Marco,open,contract,tender,gywern-byP1K8-xK3qzP,OFICINA ADMINISTRADORA DE BIENES INCAUTADOS
ocds-lcuori-5995,ocds-lcuori-5995/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-14T13:40:12-06:00,5995,goodsOrServices,Convenio Marco,open,contract,tender,gywern-byP1K8-xK3qzP,OFICINA ADMINISTRADORA DE BIENES INCAUTADOS
ocds-lcuori-5997,ocds-lcuori-5997/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-14T15:31:03-06:00,5997,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-5998,ocds-lcuori-5998/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-14T15:36:49-06:00,5998,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-6005,ocds-lcuori-6005/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T11:48:04-06:00,6005,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-6006,ocds-lcuori-6006/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T11:50:54-06:00,6006,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-6007,ocds-lcuori-6007/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T11:58:53-06:00,6007,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-6002,ocds-lcuori-6002/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T11:27:49-06:00,6002,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-6003,ocds-lcuori-6003/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T11:35:07-06:00,6003,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-6010,ocds-lcuori-6010/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T13:19:36-06:00,6010,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-6012,ocds-lcuori-6012/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T13:29:32-06:00,6012,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-6013,ocds-lcuori-6013/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T13:35:39-06:00,6013,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-byP1K8,DIRECCION COORDINACION Y ADMINISTRACION
ocds-lcuori-6077,ocds-lcuori-6077/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-22T14:14:37-06:00,6077,goodsOrServices,Convenio Marco,open,contract,tender,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-6017,ocds-lcuori-6017/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T15:33:54-06:00,6017,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-NzBWyw,UNIDADES TECNICAS
ocds-lcuori-6018,ocds-lcuori-6018/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T15:35:53-06:00,6018,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-NzBWyw,UNIDADES TECNICAS
ocds-lcuori-6019,ocds-lcuori-6019/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T15:37:58-06:00,6019,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-NzBWyw,UNIDADES TECNICAS
ocds-lcuori-6020,ocds-lcuori-6020/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-15T15:39:52-06:00,6020,goodsOrServices,Convenio Marco,open,contract,tender,7rEaPr-byP1K8-NzBWyw,UNIDADES TECNICAS
ocds-lcuori-6021,ocds-lcuori-6021/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-16T09:49:00-06:00,6021,goodsOrServices,Convenio Marco,open,contract,tender,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-6078,ocds-lcuori-6078/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-22T14:16:00-06:00,6078,goodsOrServices,Convenio Marco,open,contract,tender,ArxklK-byP1K8-byP1K8,DIRECCION CONTROL Y ACTIVIDADES DE APOYO
ocds-lcuori-6024,ocds-lcuori-6024/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-16T14:48:22-06:00,6024,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-6025,ocds-lcuori-6025/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-16T14:57:23-06:00,6025,goodsOrServices,Convenio Marco,open,contract,tender,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-6026,ocds-lcuori-6026/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-16T15:00:45-06:00,6026,goodsOrServices,Convenio Marco,open,contract,tender,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-6028,ocds-lcuori-6028/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-16T16:13:55-06:00,6028,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-6030,ocds-lcuori-6030/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-16T18:16:43-06:00,6030,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-6031,ocds-lcuori-6031/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-17T10:00:38-06:00,6031,goodsOrServices,Convenio Marco,open,contract,tender,RKZayY-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA IAIP
ocds-lcuori-6032,ocds-lcuori-6032/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-17T10:16:21-06:00,6032,goodsOrServices,Convenio Marco,open,contract,tender,BzXX7z-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-6089,ocds-lcuori-6089/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-23T09:51:44-06:00,6089,goodsOrServices,Convenio Marco,open,contract,tender,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-6034,ocds-lcuori-6034/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-17T10:28:52-06:00,6034,goodsOrServices,Convenio Marco,open,contract,tender,RKZayY-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA IAIP
ocds-lcuori-6035,ocds-lcuori-6035/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-17T10:43:45-06:00,6035,goodsOrServices,Convenio Marco,open,contract,tender,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-6090,ocds-lcuori-6090/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-23T09:56:06-06:00,6090,goodsOrServices,Convenio Marco,open,contract,tender,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-6038,ocds-lcuori-6038/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-17T11:06:41-06:00,6038,goodsOrServices,Convenio Marco,open,contract,tender,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-6039,ocds-lcuori-6039/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-17T11:23:07-06:00,6039,goodsOrServices,Convenio Marco,open,contract,tender,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-6040,ocds-lcuori-6040/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-17T11:54:07-06:00,6040,goodsOrServices,Convenio Marco,open,contract,tender,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-6041,ocds-lcuori-6041/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-17T14:43:16-06:00,6041,goodsOrServices,Convenio Marco,open,contract,tender,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-6044,ocds-lcuori-6044/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-20T11:30:01-06:00,6044,goodsOrServices,Convenio Marco,open,contract,tender,BzX9ny-byP1K8-byP1K8,PROCURADURIA GENERAL DE LA REPUBLICA
ocds-lcuori-6045,ocds-lcuori-6045/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-20T11:46:52-06:00,6045,goodsOrServices,Convenio Marco,open,contract,tender,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-6047,ocds-lcuori-6047/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-20T11:58:56-06:00,6047,goodsOrServices,Convenio Marco,open,contract,tender,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-6048,ocds-lcuori-6048/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-20T12:01:13-06:00,6048,goodsOrServices,Convenio Marco,open,contract,tender,byPVdr-byP1K8-byP1K8,COMISION NACIONAL DE TELECOMUNICACIONES
ocds-lcuori-6049,ocds-lcuori-6049/3-contract,es,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,2015-07-20T12:08:15-06:00,6049,goodsOrServices,Convenio Marco,open,contract,tender,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
